UID,ID,Study,longitude,latitude,MAT,MAP,pH,SOC,TN,sand,silt,clay,years,n,AS,BG,CBH,CN,DOC,Fed,Feo,SOC,MAOC,POC,Fep,TN,XYL,PPO,ph,Mura,GalN,GluN,ManN,MBC
1448,1448,1663,76.45,29.79,23.99483299,510,9.1,2.1,1.399999976,41,34,25,4,4,,,,,,,,0.18793167,,,,,,,-0.006557401,,,,,
1449,1449,1663,76.45,29.79,23.99483299,510,9.1,2.1,1.399999976,41,34,25,4,4,,,,,,,,-0.007067167,,,,,,,-0.00552793,,,,,
1450,1450,1663,76.45,29.79,23.99483299,510,9.1,2.1,1.399999976,41,34,25,4,4,,,,,,,,-0.0062112,,,,,,,-0.004444452,,,,,
1451,1451,1663,76.45,29.79,23.99483299,510,9.1,2.1,1.399999976,41,34,25,4,4,,,,,,,,0.202870225,,,,,,,-0.00554018,,,,,
1452,1452,1663,76.45,29.79,23.99483299,510,9.1,2.1,1.399999976,41,34,25,4,4,,,,,,,,0,,,,,,,-0.005534048,,,,,
1453,1453,1663,76.45,29.79,23.99483299,510,9.1,2.1,1.399999976,41,34,25,4,4,,,,,,,,0.210240146,,,,,,,-0.003338901,,,,,
1454,1454,1663,76.45,29.79,23.99483299,510,9.1,2.1,1.399999976,41,34,25,4,4,,,,,,,,0.16101177,,,,,,,-0.004434597,,,,,
1455,1455,1671,112.483333,30.399542,16.51116753,1024,5.83,16.97620429,2.900000095,24,40,36,2,3,,-0.077558234,,,,,,-0.056264839,,,,,,,,,,,,
1456,1456,1671,112.483333,30.399542,16.51116753,1024,5.83,16.97620429,2.900000095,24,40,36,2,3,,0.017910926,,,,,,-0.05942342,,,,,,,,,,,,
1457,1457,1671,112.483333,30.399542,16.51116753,1024,5.83,16.97620429,0.899999976,24,40,36,2,3,,,,,,,,-0.068402727,,,,,,,,,,,,
1458,1458,1671,112.483333,30.399542,16.51116753,1024,5.83,16.97620429,0.899999976,24,40,36,2,3,,,,,,,,-0.017699577,,,,,,,,,,,,
1459,1459,1679,114.4,35,14.2,615,8.100000381,9,1.100000024,52,33,15,14,4,,,,,,0.023530497,-0.307966744,0.129160151,,,,,,,-0.010362787,,,,,
1460,1460,1685,124.233333,43.316667,6.9,614,7.1,1.2,0.38,35,42,23,12,4,,,,-0.026763417,,,,0.106767975,,,,0.133531393,,,-0.014598799,,,,,
1461,1461,1685,124.233333,43.316667,6.9,614,7.1,1.2,0.38,35,41,24,12,4,,,,0.041499731,,,,0.041499731,,,,0,,,0.057987258,,,,,
1462,1462,1685,124.233333,43.316667,6.9,614,7.1,1.2,0.38,35,41,24,12,4,,,,0,,,,0,,,,0,,,0.074107972,,,,,
1463,1463,1685,124.233333,43.316667,6.9,614,7.1,1.2,0.38,34,40,26,12,4,,,,-0.070617567,,,,-0.070617567,,,,0,,,0.030305349,,,,,
1464,1464,1685,124.233333,43.316667,6.9,614,7.1,1.2,0.38,35,42,23,12,4,,,,-0.045933333,,,,0.087598059,,,,0.133531393,,,-0.014598799,,,,,
1465,1465,1685,124.233333,43.316667,6.9,614,7.1,1.2,0.38,35,41,24,12,4,,,,-0.088553397,,,,-0.00851069,,,,0.080042708,,,0.0719735,,,,,
1466,1466,1685,124.233333,43.316667,6.9,614,7.1,1.2,0.38,35,41,24,12,4,,,,0,,,,0,,,,0,,,0.102278849,,,,,
1467,1467,1685,124.233333,43.316667,6.9,614,7.1,1.2,0.38,34,40,26,12,4,,,,0.016529302,,,,-0.078780878,,,,-0.09531018,,,0.102278849,,,,,
1468,1468,1685,124.233333,43.316667,6.9,614,7.1,1.2,0.38,35,42,23,12,4,,,,0.052305107,,,,0.185836499,,,,0.133531393,,,0.096626836,,,,,
1469,1469,1685,124.233333,43.316667,6.9,614,7.1,1.2,0.38,35,41,24,12,4,,,,0.041499731,,,,0.041499731,,,,0,,,0.126040721,,,,,
1470,1470,1685,124.233333,43.316667,6.9,614,7.1,1.2,0.38,35,41,24,12,4,,,,0.09566944,,,,0.008658063,,,,-0.087011377,,,0.169418152,,,,,
1471,1471,1685,124.233333,43.316667,6.9,614,7.1,1.2,0.38,34,40,26,12,4,,,,0.056695344,,,,-0.038614836,,,,-0.09531018,,,0.15634607,,,,,
1472,1472,1685,124.233333,43.316667,6.9,614,7.1,1.2,0.38,35,42,23,12,4,,,,-0.159550485,,,,0.034605529,,,,0.194156014,,,0.135341348,,,,,
1473,1473,1685,124.233333,43.316667,6.9,614,7.1,1.2,0.38,35,41,24,12,4,,,,-0.071603839,,,,0.008438869,,,,0.080042708,,,0.164755233,,,,,
1474,1474,1685,124.233333,43.316667,6.9,614,7.1,1.2,0.38,35,41,24,12,4,,,,-0.026433257,,,,-0.026433257,,,,0,,,0.195060583,,,,,
1475,1475,1685,124.233333,43.316667,6.9,614,7.1,1.2,0.38,34,40,26,12,4,,,,-0.164303051,,,,-0.164303051,,,,0,,,0.195060583,,,,,
1476,1476,1698,79.733333,34.3,12.45,1186,7.599999905,25.70000076,2.400000095,29,34,37,7,4,,-0.603535022,,-0.047511871,,,,0.075090451,,,,0.122602322,,,0.017361547,,,,,0.047422679
1477,1477,1701,115.533333,38.016667,13.17883301,306.6,7.900000095,14.7,1.899999976,37,43,20,3,4,,,,,,,,-0.039777971,,,,,,,,,,,,0.014645279
1478,1478,1701,115.533333,38.016667,13.17883301,306.6,7.900000095,14.7,1.899999976,37,43,20,3,4,,,,,,,,0.027414304,,,,,,,,,,,,-0.032512617
1479,1479,1701,115.533333,38.016667,13.17883301,306.6,7.900000095,14.7,0.699999988,37,45,18,3,4,,,,,,,,-0.245942466,,,,,,,,,,,,-0.163025382
1480,1480,1701,115.533333,38.016667,13.17883301,306.6,7.900000095,14.7,0.699999988,37,45,18,3,4,,,,,,,,0.251982208,,,,,,,,,,,,0.226740337
1481,1481,1701,115.533333,38.016667,13.17883301,306.6,7.900000095,14.7,1.899999976,37,43,20,3,4,,,,,,,,-0.231505781,,,,,,,,,,,,-0.206697893
1482,1482,1701,115.533333,38.016667,13.17883301,306.6,7.900000095,14.7,1.899999976,37,43,20,3,4,,,,,,,,-0.303243027,,,,,,,,,,,,-0.061792214
1483,1483,1701,115.533333,38.016667,13.17883301,306.6,7.900000095,14.7,0.699999988,37,45,18,3,4,,,,,,,,-0.23890319,,,,,,,,,,,,-0.214320889
1484,1484,1701,115.533333,38.016667,13.17883301,306.6,7.900000095,14.7,0.699999988,37,45,18,3,4,,,,,,,,-0.182188852,,,,,,,,,,,,-0.070178006
1485,1485,1706,123.933333,42.366667,7.9,714,6.699999809,14.6,1.05,39,35,26,2,3,,,,-0.001488096,,,,0.035846132,,,,0.048790164,,,,,,,,
1486,1486,1706,123.933333,42.366667,7.9,714,6.699999809,14.6,1.05,39,36,25,2,3,,,,0.002943343,,,,0.013793322,,,,0.00938974,,,,,,,,
1487,1487,1706,123.933333,42.366667,7.9,714,6.699999809,14.6,1.05,38,34,28,2,3,,,,-0.005895374,,,,-0.064078857,,,,-0.057708318,,,,,,,,
1488,1488,1706,123.933333,42.366667,7.9,714,6.699999809,14.6,1.05,39,35,26,2,3,,,,0.016224545,,,,0.08396538,,,,0.086177696,,,,,,,,
1489,1489,1706,123.933333,42.366667,7.9,714,6.699999809,14.6,1.05,39,36,25,2,3,,,,-0.003691403,,,,-0.049832374,,,,-0.048318577,,,,,,,,
1490,1490,1706,123.933333,42.366667,7.9,714,6.699999809,14.6,1.05,38,34,28,2,3,,,,-0.002206695,,,,-0.109199292,,,,-0.108480643,,,,,,,,
1491,1491,1706,123.933333,42.366667,7.9,714,6.699999809,14.6,1.05,39,35,26,2,3,,,,0.005917177,,,,0.041672696,,,,0.037740328,,,,,,,,
1492,1492,1706,123.933333,42.366667,7.9,714,6.699999809,14.6,1.05,39,36,25,2,3,,,,0.003672424,,,,0.033225648,,,,0.027150989,,,,,,,,
1493,1493,1706,123.933333,42.366667,7.9,714,6.699999809,14.6,1.05,38,34,28,2,3,,,,-0.004398834,,,,-0.102478669,,,,-0.102415005,,,,,,,,
1494,1494,1706,123.933333,42.366667,7.9,714,6.699999809,14.6,1.05,39,35,26,2,3,,,,0.016188727,,,,0.081678031,,,,0.065139302,,,,,,,,
1495,1495,1706,123.933333,42.366667,7.9,714,6.699999809,14.6,1.05,39,36,25,2,3,,,,-0.002209946,,,,-0.055569851,,,,-0.056618894,,,,,,,,
1496,1496,1706,123.933333,42.366667,7.9,714,6.699999809,14.6,1.05,38,34,28,2,3,,,,-0.005133858,,,,-0.146603474,,,,-0.15267684,,,,,,,,
1497,1497,1716,105.066667,36.066667,6.4,409.5,8.4,5.75,0.58,31,51,18,3,3,,,,0.034420224,,,,0.118432597,,,,0.087011377,,,,,,,,0.117940029
1498,1498,1716,105.066667,36.066667,6.4,409.5,8.4,5.75,0.58,31,51,18,3,3,,,,-0.021443317,,,,0.033944177,,,,0.064538521,,,,,,,,0.034778099
1499,1499,1717,105.066667,36.066667,6.4,385,8.4,5.79,0.59,31,51,18,3,3,,,,-0.349622535,,,,0.044564981,,,,0.394187515,,,,,,,,
1500,1500,1717,105.066667,36.066667,6.4,385,8.4,5.79,0.59,31,51,18,3,3,,,,-0.248086417,,,,0.07128324,,,,0.319369658,,,,,,,,
1501,1501,1717,105.066667,36.066667,6.4,385,8.4,5.79,0.59,31,51,18,3,3,,,,-0.121702082,,,,0.065877473,,,,0.187579555,,,,,,,,
1502,1502,1717,105.066667,36.066667,6.4,385,8.4,5.79,0.59,31,51,18,3,3,,,,-0.080801567,,,,0.187696802,,,,0.268498369,,,,,,,,
1503,1503,1717,105.066667,36.066667,6.4,385,8.4,5.79,0.59,31,50,19,3,3,,,,-0.425092163,,,,0.053274914,,,,0.478367076,,,,,,,,
1504,1504,1717,105.066667,36.066667,6.4,385,8.4,5.79,0.59,31,50,19,3,3,,,,-0.470942871,,,,0.047190931,,,,0.518133803,,,,,,,,
1505,1505,1717,105.066667,36.066667,6.4,385,8.4,5.79,0.59,31,50,19,3,3,,,,-0.182275077,,,,0.045670037,,,,0.227945113,,,,,,,,
1506,1506,1717,105.066667,36.066667,6.4,385,8.4,5.79,0.59,31,50,19,3,3,,,,-0.113337873,,,,0.113984638,,,,0.227322512,,,,,,,,
1507,1507,1717,105.066667,36.066667,6.4,385,8.4,5.79,0.59,30,50,20,3,3,,,,-0.552688791,,,,0.094885942,,,,0.647574733,,,,,,,,
1508,1508,1717,105.066667,36.066667,6.4,385,8.4,5.79,0.59,30,50,20,3,3,,,,-0.452867644,,,,0.065287865,,,,0.51815551,,,,,,,,
1509,1509,1717,105.066667,36.066667,6.4,385,8.4,5.79,0.59,30,50,20,3,3,,,,-0.331869652,,,,0.063330511,,,,0.395200163,,,,,,,,
1510,1510,1717,105.066667,36.066667,6.4,385,8.4,5.79,0.59,30,50,20,3,3,,,,-0.103961569,,,,0.060115932,,,,0.164077501,,,,,,,,
1511,1511,1717,105.066667,36.066667,6.4,385,8.4,5.79,0.59,30,49,21,3,3,,,,-0.211750037,,,,0.117403745,,,,0.329153783,,,,,,,,
1512,1512,1717,105.066667,36.066667,6.4,385,8.4,5.79,0.59,30,49,21,3,3,,,,-0.25173656,,,,0.080915036,,,,0.332651596,,,,,,,,
1513,1513,1717,105.066667,36.066667,6.4,385,8.4,5.79,0.59,30,49,21,3,3,,,,-0.240197502,,,,0.075594961,,,,0.315792463,,,,,,,,
1514,1514,1717,105.066667,36.066667,6.4,385,8.4,5.79,0.59,30,49,21,3,3,,,,-0.321532653,,,,0.067474268,,,,0.389006922,,,,,,,,
1515,1515,1717,105.066667,36.066667,6.4,385,8.4,5.79,0.59,3.6,36,60.4,3,3,,,,0.074138202,,,,0.184020793,,,,0.10988259,,,,,,,,
1516,1516,1717,105.066667,36.066667,6.4,385,8.4,5.79,0.59,3.6,36,60.4,3,3,,,,0.192826253,,,,0.120928682,,,,-0.07189757,,,,,,,,
1517,1517,1717,105.066667,36.066667,6.4,385,8.4,5.79,0.59,3.6,36,60.4,3,3,,,,0.104369728,,,,0.092319648,,,,-0.01205008,,,,,,,,
1518,1518,1717,105.066667,36.066667,6.4,385,8.4,5.79,0.59,3.6,36,60.4,3,3,,,,0.106899984,,,,0.058398576,,,,-0.048501408,,,,,,,,
1519,1519,1718,105.066667,36.066667,6.4,385,8.4,5.79,0.59,31,51,18,5,3,,,,,,,,0.061018276,,,,,,,0.002400962,,,,,
1520,1520,1718,105.066667,36.066667,6.4,385,8.4,5.79,0.59,31,51,18,5,3,,,,,,,,0.112191477,,,,,,,-0.003625382,,,,,
1521,1521,1721,-3.0492335,56.4746679,8.363666534,727,NA,NA,NA,NA,NA,NA,18,4,,,,-0.18963174,,,,0.54340677,,,,0.73303851,,,0,,,,,
1522,1522,1721,-3.0492335,56.4746679,8.363666534,727,NA,NA,NA,NA,NA,NA,18,4,,,,-0.00676465,,,,0.083749357,,,,0.090514008,,,0.017331456,,,,,
1523,1523,1723,-50.55,-25.45,21,1550,5,57.59999847,3.599999905,25,32,43,30,4,,,,,,,,,,,,,,,-0.002306806,,,,,
1524,1524,1723,-50.55,-25.45,21,1550,5,57.59999847,3.599999905,25,32,43,30,4,,,,,,,,,,,,,,,0.013730193,,,,,
1525,1525,1724,74.466667,32.2,22,585,6.116666667,18.34010447,1.200000048,30,41,29,5,9,,,,0.015267472,,,,-0.047252885,,,,-0.062520357,,,-0.036459098,,,,,
1526,1526,1724,74.466667,32.2,22,585,6.116666667,18.34010447,0.699999988,26,41,33,5,9,,,,-0.018018506,,,,0.09531018,,,,0.113328685,,,-0.048790164,,,,,
1527,1527,1724,74.466667,32.2,22,585,6.116666667,18.34010447,0.5,24,40,36,5,9,,,,-0.002125399,,,,0.059750004,,,,0.061875404,,,-0.047628049,,,,,
1528,1528,1725,-58.3,-37.75,13,835,5.85,8.2,3.400000095,39,32,29,8,3,,,,,,,,0.182439004,,,,,,,-0.085522173,,,,,
1529,1529,1725,-58.3,-37.75,13,835,5.85,8.2,3.5,40,31,29,8,3,,,,,,,,0.074365618,,,,,,,-0.03509132,,,,,
1530,1530,1725,-58.3,-37.75,13,835,5.85,8.2,3.5,40,31,29,8,3,,,,,,,,0.043571248,,,,,,,0,,,,,
1531,1531,1728,-82.733333,42.216667,8.9,831,6.599999905,42.40000153,7.599999905,32,39,29,14,5,0.060624622,,,,,,,,,,,,,,,-0.125577307,0.010912033,0.119868542,,
1532,1532,1728,-82.733333,42.216667,8.9,831,6.599999905,27.29999924,3.700000048,32,39,29,14,5,-0.064161944,,,,,,,,,,,,,,,0,-0.037251271,-0.086557389,,
1533,1533,1728,-82.733333,42.216667,8.9,831,6.599999905,27.29999924,3.700000048,32,39,29,14,5,-0.064161944,,,,,,,,,,,,,,,0,-0.037251271,-0.086557389,,
1534,1534,1730,114.416667,34.05,11.8,356.8,7.800000191,13.30000019,1.299999952,24,48,28,3,3,,,,0.01547297,,,,0.032422528,,,,0.016949558,,,-0.030305349,,,,,
1535,1535,1730,114.416667,34.05,11.8,356.8,8,5.300000191,0.800000012,25,50,25,3,3,,,,-0.095897259,,,,-0.21849958,,,,-0.122602322,,,-0.030305349,,,,,
1536,1536,1730,114.416667,34.05,11.8,356.8,8.100000381,3.799999952,0.5,25,51,24,3,3,,,,0.214770724,,,,0.164339871,,,,-0.050430854,,,-0.030305349,,,,,
1537,1537,1730,114.416667,34.05,11.8,356.8,7.800000191,13.30000019,1.299999952,24,48,28,3,3,,,,-0.103804153,,,,-0.034210862,,,,0.069593292,,,-0.038309966,,,,,
1538,1538,1730,114.416667,34.05,11.8,356.8,8,5.300000191,0.800000012,25,50,25,3,3,,,,0.215259653,,,,0.131878044,,,,-0.083381609,,,-0.038309966,,,,,
1539,1539,1730,114.416667,34.05,11.8,356.8,8.100000381,3.799999952,0.5,25,51,24,3,3,,,,0.189771923,,,,0.155870371,,,,-0.033901552,,,-0.038309966,,,,,
1540,1540,1730,114.416667,34.05,11.8,356.8,7.800000191,13.30000019,1.299999952,24,48,28,3,3,,,,0.075393871,,,,0.056525386,,,,-0.018868484,,,-0.032447806,,,,,
1541,1541,1730,114.416667,34.05,11.8,356.8,8,5.300000191,0.800000012,25,50,25,3,3,,,,0.143341809,,,,0.215315309,,,,0.0719735,,,-0.032447806,,,,,
1542,1542,1730,114.416667,34.05,11.8,356.8,8.100000381,3.799999952,0.5,25,51,24,3,3,,,,-0.151573709,,,,-0.100280416,,,,0.051293294,,,-0.032447806,,,,,
1543,1543,1730,114.416667,34.05,11.8,356.8,7.800000191,13.30000019,1.299999952,24,48,28,3,3,,,,0.000108962,,,,0.009678413,,,,0.009569451,,,0.016627461,,,,,
1544,1544,1730,114.416667,34.05,11.8,356.8,8,5.300000191,0.800000012,25,50,25,3,3,,,,0.221759516,,,,0.207966194,,,,-0.013793322,,,0.016627461,,,,,
1545,1545,1730,114.416667,34.05,11.8,356.8,8.100000381,3.799999952,0.5,25,51,24,3,3,,,,0.147965093,,,,0.147965093,,,,0,,,0.016627461,,,,,
1546,1546,1731,114.416667,34.05,15,700,8.28,15.15960534,1.17,24,48,28,8,3,,,,,-0.000251225,,,0.046030479,,,,,,,,,,,,-0.492626089
1547,1547,1731,114.416667,34.05,15,700,7.69,15.11897853,1.2,24,48,28,8,3,,,,,0.093496499,,,-0.006831794,,,,,,,,,,,,-1.129548028
1548,1548,1731,114.416667,34.05,15,700,8.18,15.90829948,1.19,24,48,28,8,3,,,,,0.009979643,,,0.006785437,,,,,,,,,,,,-0.901077683
1549,1549,1731,114.416667,34.05,15,700,8.27,16.22751016,1.26,24,48,28,8,3,,,,,-0.15172934,,,-0.095079615,,,,,,,,,,,,-1.111920892
1550,1550,1731,114.416667,34.05,15,700,8.28,15.15960534,1.17,24,48,28,8,3,,,,,0.360037847,,,-0.150079494,,,,,,,,,,,,-0.018398872
1551,1551,1731,114.416667,34.05,15,700,7.69,15.11897853,1.2,24,48,28,8,3,,,,,0.078518317,,,-0.10237441,,,,,,,,,,,,0.21554493
1552,1552,1731,114.416667,34.05,15,700,8.18,15.90829948,1.19,24,48,28,8,3,,,,,0.24574171,,,-0.021897331,,,,,,,,,,,,-0.093482364
1553,1553,1731,114.416667,34.05,15,700,8.27,16.22751016,1.26,24,48,28,8,3,,,,,0.051145365,,,0.082484711,,,,,,,,,,,,0.319505035
1554,1554,1746,-145.7870223,64.0619727,-3,300,5.699999809,236,10.30000019,31,61,8,22,3,,,,-0.149702891,,,,0.425969088,,,,0.575671979,,,-0.064183344,,,,,
1555,1555,1746,-145.7870223,64.0619727,-3,300,5.699999809,236,10.30000019,31,61,8,22,3,,,,-0.132608457,,,,0.121479898,,,,0.254088355,,,-0.051672011,,,,,
1556,1556,1746,-145.7870223,64.0619727,-3,300,5.699999809,121.1999969,3.900000095,32,60,8,22,3,,,,-0.046101474,,,,0.12095261,,,,0.167054085,,,-0.077616994,,,,,
1557,1557,1746,-145.7870223,64.0619727,-3,300,5.699999809,121.1999969,3.900000095,32,60,8,22,3,,,,-0.020413182,,,,-0.152340725,,,,-0.131927543,,,-0.062937831,,,,,
1558,1558,1749,113.11,37.97,7.837333202,484,7.800000191,21.25,0.055,40,44,16,7,3,,0.737598943,,,,,,,0.048149344,0.068437162,,,,,,,,,,
1559,1559,1749,113.11,37.97,7.837333202,484,8,21.25,0.055,40,44,16,7,3,,-0.10648348,,,,,,,0.062974799,0.099865997,,,,,,,,,,
1560,1560,1749,113.11,37.97,7.837333202,484,7.800000191,21.25,0.055,40,44,16,7,3,,0.786237603,,,,,,,0.19948936,0.136196876,,,,,,,,,,
1561,1561,1749,113.11,37.97,7.837333202,484,8,21.25,0.055,40,44,16,7,3,,-0.194156014,,,,,,,-0.036039936,0.244557646,,,,,,,,,,
1562,1562,1749,113.11,37.97,7.837333202,484,7.800000191,21.25,0.055,40,44,16,7,3,,0.754791344,,,,,,,0.171235692,0.140905453,,,,,,,,,,
1563,1563,1749,113.11,37.97,7.837333202,484,8,21.25,0.055,40,44,16,7,3,,0.319353416,,,,,,,0.09614386,0.2611228,,,,,,,,,,
1564,1564,1761,125.55,40.2,4.4,520,5.900000095,63.29999924,4.099999905,39.5,24.5,36,12,4,,,,0.032051249,,,,0.017634996,,,,0.246296856,,,,,,,,
1565,1565,1766,114.4,35,13.9,615,8.3,6.09,0.55,39.5,24.5,36,7,4,,,,0.188764285,,,,0.163906855,,,,0.02485743,,,0.002463055,,,,,
1566,1566,1766,114.4,35,13.9,615,8.3,6.09,0.55,39.5,24.5,36,7,4,,,,0.016920877,,,,0.015695389,,,,0.001225488,,,0.001227747,,,,,
1567,1567,1766,114.4,35,13.9,615,8.3,6.09,0.55,39.5,24.5,36,7,4,,,,0.170245237,,,,0.248951435,,,,-0.078706198,,,0.007371041,,,,,
1568,1568,1766,114.4,35,13.9,615,8.3,6.09,0.55,39.5,24.5,36,7,4,,,,-0.05075455,,,,-0.024014876,,,,-0.026739673,,,0.007343974,,,,,
1569,1569,1766,114.4,35,13.9,615,8.3,6.09,0.55,39.5,24.5,36,7,4,,,,0.072127381,,,,0.158343558,,,,-0.086216177,,,0.002463055,,,,,
1570,1570,1766,114.4,35,13.9,615,8.3,6.09,0.55,39.5,24.5,36,7,4,,,,0.015241616,,,,0.022347299,,,,-0.007105683,,,0.002453989,,,,,
1571,1571,1768,125.55,44.2,4.4,520,7.199999809,25,3.5,40,24,36,17,4,0.404081932,,,,,,,,,,,,,,,0.279704123,0.155257487,0.48746846,,
1572,1572,1768,125.55,44.2,4.4,520,7.300000191,15.60000038,1.5,40,24,36,17,4,0.004865663,,,,,,,,,,,,,,,-0.022699588,-0.02365193,0.016704089,,
1573,1573,1768,125.55,44.2,4.4,520,7.300000191,15.60000038,1.5,40,24,36,17,4,-0.138429572,,,,,,,,,,,,,,,-0.153257424,-0.05013468,-0.171840249,,
1574,1574,1768,125.55,44.2,4.4,520,7.199999809,25,3.5,40,24,36,17,4,0.398045025,,,,,,,,,,,,,,,0.398174675,0.156443193,0.473508826,,
1575,1575,1768,125.55,44.2,4.4,520,7.300000191,15.60000038,1.5,40,24,36,17,4,0.233230753,,,,,,,,,,,,,,,0.359944153,0.156033565,0.251118068,,
1576,1576,1768,125.55,44.2,4.4,520,7.300000191,15.60000038,1.5,40,24,36,17,4,0.079212222,,,,,,,,,,,,,,,0.194730672,0.014580018,0.099980117,,
1577,1577,1769,125.55,44.2,4.4,520,7.199999809,25,3.5,40,24,36,17,4,,,,-0.009049836,,,,0.297411128,,,,0.320167528,,,,,,,,
1578,1578,1769,125.55,44.2,4.4,520,7.300000191,15.60000038,1.5,40,24,36,17,4,,,,0.008583744,,,,0.05651221,,,,0.046212843,,,,,,,,
1579,1579,1769,125.55,44.2,4.4,520,7.199999809,25,3.5,40,24,36,17,4,,,,0.018519048,,,,0.460524885,,,,0.438471405,,,,,,,,
1580,1580,1769,125.55,44.2,4.4,520,7.300000191,15.60000038,1.5,40,24,36,17,4,,,,-0.009478744,,,,0.219265072,,,,0.231329136,,,,,,,,
1581,1581,1771,106.066667,35.316667,11.5,526,7.800000191,7.78,0.51,25,53,22,10,3,,,,0.452717993,,,,0.36500032,,,,0.192222628,,,,,,,,
1582,1582,1771,106.066667,35.316667,11.5,526,8,7.78,0.51,22,53,25,10,3,,,,-0.00796817,,,,-0.376993434,,,,-0.395414772,,,,,,,,
1583,1583,1771,106.066667,35.316667,11.5,526,8.100000381,7.78,0.51,22,52,26,10,3,,,,0.361281272,,,,-0.233896343,,,,-0.497514278,,,,,,,,
1584,1584,1776,152.1,-28.2,17.5,685,7.599999905,35.59999847,1.899999976,31,19,50,36,5,,-0.037457563,,,,0,,-0.054067221,,,,,,-0.038773386,-0.027779564,,,,,
1585,1585,1776,152.1,-28.2,17.5,685,7.599999905,35.59999847,1.899999976,31,19,50,36,5,,0.167054085,,,,0,,0.048790164,,,,,,-0.079644063,-0.028987537,,,,,
1586,1586,1777,152.1,-28.2,17.5,685,7.599999905,35.59999847,1.899999976,8,27,65,36,4,,,,0,,0,,-0.054067221,,,,0,,,,,,,,
1587,1587,1777,152.1,-28.2,17.5,685,7.599999905,35.59999847,1.899999976,8,27,65,36,4,,,,0.080042708,,0,,0.048790164,,,,0,,,,,,,,
1588,1588,1781,107.483333,35.5,8.3,540,8.100000381,13.13,0.62,24,51,25,8,3,,,,-0.021591058,0.295889811,,,0.023040559,,,,0.044631617,,,,,,,,0.268712271
1589,1589,1781,107.483333,35.5,8.3,540,8.100000381,13.13,0.62,24,51,25,8,3,,,,-0.015600606,0.384392793,,,0.044200319,,,,0.059800926,,,,,,,,0.426029258
1590,1590,1794,113.066667,28.183333,17,1355,5.599999905,8.705745792,1.4,16,54,30,13,4,,,,0.178295146,,,,0.171422266,,,,-0.006872879,,,,,,,,
1591,1591,1794,113.066667,28.183333,17,1355,5.599999905,8.705745792,1.4,15,54,31,13,4,,,,-0.045522314,,,,0.110348057,,,,0.155870371,,,,,,,,
1592,1592,1794,113.066667,28.183333,17,1355,5.599999905,8.705745792,1.4,15,53,32,13,4,,,,0.03173259,,,,0.04633139,,,,0.014598799,,,,,,,,
1593,1593,1794,113.066667,28.183333,17,1355,5.599999905,8.705745792,1.4,14,50,36,13,4,,,,0.137210122,,,,-0.013072082,,,,-0.150282203,,,,,,,,
1594,1594,1794,113.066667,28.183333,17,1355,5.599999905,8.705745792,1.4,14,50,36,13,4,,,,-0.065736487,,,,0.005722476,,,,0.071458964,,,,,,,,
1595,1595,1794,113.066667,28.183333,17,1355,5.599999905,8.705745792,1.4,14,50,36,13,4,,,,0.056802029,,,,0.009549144,,,,-0.047252885,,,,,,,,
1596,1596,1799,108.788472,18.630083,25.8,2065,6.59,7.22,0.73,63.2,23.5,13.3,26,4,,,,-0.047583663,,,,0.097455336,,,,0.145038999,,,0.031500957,,,,,0.087647307
1597,1597,1799,108.788472,18.630083,25.8,2065,6.59,7.22,0.73,63.2,23.5,13.3,26,4,,,,-0.051754983,,,,0.051587369,,,,0.103342352,,,0.019210933,,,,,0.086473598
1598,1598,1799,108.788472,18.630083,25.8,2065,6.59,7.22,0.73,63.2,23.5,13.3,26,4,,,,0.036738663,,,,0.093434007,,,,0.056695343,,,0.027357457,,,,,0.155754529
1599,1599,1799,108.788472,18.630083,25.8,2065,6.59,7.22,0.73,63.2,23.5,13.3,26,4,,,,,,,,,,,,0.202832858,,,0.060882345,,,,,0.397802235
1600,1600,1799,108.788472,18.630083,25.8,2065,6.59,7.22,0.73,63.2,23.5,13.3,26,4,,,,,,,,,,,,0.139060434,,,0.039157518,,,,,0.377109882
1601,1601,1799,108.788472,18.630083,25.8,2065,6.59,7.22,0.73,63.2,23.5,13.3,26,4,,,,,,,,,,,,0.093793879,,,0.058020912,,,,,0.303013383
1602,1602,1816,-97.95,26.15,23.16533279,630,7.599999905,20.70000076,2.299999952,56,23,21,9,4,,,,-0.072892865,,,,0.089801752,,,,-0.162694617,,,,,,,,
1603,1603,1816,-97.95,26.15,23.16533279,630,7.699999809,9.699999809,0.899999976,56,23,21,9,4,,,,-0.115596323,,,,0.01498914,,,,-0.130585463,,,,,,,,
1604,1604,1816,-97.95,26.15,23.16533279,630,7.699999809,9.699999809,0.899999976,56,23,21,9,4,,,,-0.224081256,,,,0.024936601,,,,-0.249017859,,,,,,,,
1605,1605,1816,-97.95,26.15,23.16533279,630,7.699999809,9.699999809,0.899999976,56,23,21,9,4,,,,-0.28874345,,,,0.016966475,,,,-0.305709925,,,,,,,,
1606,1606,1816,-97.95,26.15,23.16533279,630,7.800000191,11.39999962,0.899999976,54,23,23,9,4,,,,-0.302286142,,,,-0.084058303,,,,-0.218227839,,,,,,,,
1607,1607,1816,-97.95,26.15,23.16533279,630,7.800000191,11.39999962,0.899999976,54,23,23,9,4,,,,-0.502538861,,,,-0.085264652,,,,-0.41727421,,,,,,,,
